,0_df1,1,2,3,4,0_df2
605,0.078125,0.126672363281,-0.0380316840278,0.0486546566612,0.052864074707,0.0703125
606,-0.0257568359375,0.0898193359375,-0.0783284505208,0.0101703844572,-0.000404357910156,0.12255859375
607,0.1416015625,-0.0928405761719,-0.0357259114583,-0.0657862613076,-0.071533203125,-0.140625
608,0.189453125,0.12880859375,0.185723198785,0.155768143503,0.153900146484,0.0830078125
609,0.1923828125,0.0141799926758,0.117499457465,0.0631207917866,0.0670137405396,-0.119140625
610,-0.034912109375,-0.0641967773437,-0.0385148790148,-0.052031667609,-0.0581636428833,-0.123046875
611,-0.181640625,0.109265136719,0.0745001898872,0.0927975303248,0.0535564422607,0.115234375
612,-0.12109375,-0.0693664550781,-0.000895182291667,-0.0369326942845,-0.0270576477051,0.00860595703125
613,0.1494140625,0.037890625,0.0889350043403,0.0620695415296,0.0690841674805,-0.11962890625
614,0.0361328125,-0.152142333984,0.0710618760851,-0.0464140239515,-0.0101947784424,-0.083984375
615,0.25390625,0.1306640625,0.192328559028,0.159873560855,0.174674987793,0.00346374511719
616,0.0712890625,0.0576644897461,0.106689453125,0.0808868408203,0.0567922592163,0.0625
617,0.09375,0.207495117187,0.0705159505208,0.142610248766,0.145286560059,0.203125
618,0.056396484375,-0.0895141601562,0.00246853298611,-0.045943410773,-0.0450973510742,-0.244140625
619,-0.2890625,0.0339981079102,-0.164496527778,-0.0600256668894,-0.0845861434937,-0.0089111328125
620,0.0390625,0.180303955078,0.0703938802083,0.128241288035,0.118717193604,0.17578125
621,0.09228515625,0.10757598877,-0.0763346354167,0.0204604299445,-0.00384044647217,0.2255859375
622,0.16796875,0.24765625,0.109063042535,0.182006835938,0.174468994141,0.265625
623,-0.201171875,0.01015625,0.00680881076389,0.00857062088816,-0.0162811279297,-0.07861328125
624,0.0155639648438,-0.0371643066406,0.0906643337674,0.0233861019737,0.028263092041,-0.1357421875
625,-0.1005859375,-0.193235778809,0.0056389702691,-0.0990319502981,-0.0933542251587,-0.1484375
626,-0.09375,-0.0125801086426,-0.0450256135729,-0.0279490320306,0.00587302446365,0.13671875
627,-0.0110473632812,0.0284362792969,0.00978597005208,0.0196019222862,0.0173568725586,-0.03466796875
628,-0.018310546875,-0.0619899749756,0.067379421658,-0.000709734464947,0.0015013217926,-0.052490234375
629,0.16015625,0.110382080078,0.0441284179688,0.0789987664474,0.0816192626953,-0.0139770507812
630,-0.041259765625,0.0869064331055,-0.0277777777778,0.0325823332134,0.0237684249878,0.0048828125
631,-0.044921875,-0.243408203125,-0.240342881944,-0.241956208882,-0.236663818359,-0.2255859375
632,-0.25,0.0676818847656,-0.0325859917535,0.0201865748355,0.0145416259766,0.0303955078125
633,0.09375,0.0649047851563,0.0554640028212,0.0604328356291,0.0592670440674,-0.126953125
634,-0.1962890625,0.153466796875,-0.060791015625,0.0519762541118,0.0298461914062,0.06884765625
635,0.038818359375,-0.0566040039062,-0.0243530273438,-0.0413272255345,-0.0423393249512,-0.1572265625
636,0.10498046875,0.350317382813,0.0637342664931,0.214567485609,0.197853088379,0.4296875
637,0.0458984375,0.0611587524414,-0.0335557725694,0.0162939774363,0.0185852050781,0.25390625
638,0.05029296875,0.0301025390625,0.131401909722,0.0780864514803,0.0563049316406,0.09326171875
639,-0.1455078125,-0.0509521484375,-0.1083984375,-0.0781635485197,-0.0758514404297,-0.00372314453125
640,0.171875,-0.138140869141,0.128662109375,-0.0117605108964,0.0121574401855,-0.2265625
641,-0.11083984375,0.143356323242,-0.136637369792,0.0107277318051,-0.000932693481445,0.208984375
642,0.26171875,0.0200012207031,0.0217149522569,0.0208129882812,0.0114097595215,-0.12890625
643,-0.0191650390625,0.0281127929688,-0.190789116753,-0.0755775853207,-0.0632743835449,0.26953125
644,0.033203125,-0.262329101562,-0.100423177083,-0.185636821546,-0.186721801758,-0.39453125
645,-0.158203125,-0.112475585937,-0.155097113715,-0.132664730674,-0.153289794922,-0.0498046875
646,-0.038330078125,-0.107934570313,-0.0919392903646,-0.100357858758,-0.134868621826,0.02197265625
647,-0.09814453125,-0.0323364257812,0.010498046875,-0.0120464124178,-0.0130386352539,-0.0751953125
648,-0.17578125,-0.222485351562,-0.209635416667,-0.216398540296,-0.196243286133,-0.1884765625
649,-0.06103515625,0.141650390625,0.0666639539931,0.106130499589,0.0998458862305,0.050048828125
650,-0.16796875,0.0562255859375,-0.0347900390625,0.0131129214638,0.00458526611328,-0.0303955078125
651,0.1123046875,-0.183215332031,-0.0203450520833,-0.106066252056,-0.0962905883789,-0.2578125
652,-0.2255859375,-0.202270507812,-0.0854899088542,-0.14695338199,-0.145980834961,-0.0517578125
653,0.1357421875,0.0224822998047,-0.0069817437066,0.00852564761513,0.0283889770508,0.09716796875
654,0.234375,0.0609252929688,-0.0832892523872,-0.00738686009457,0.0147342681885,0.171875
655,0.010498046875,0.115780639648,0.111444261339,0.113726565712,0.105535507202,0.0301513671875
656,-0.150390625,-0.0898040771484,-0.0581732855903,-0.0748210706209,-0.0644435882568,-0.11572265625
657,-0.10595703125,-0.1708984375,-0.232116699219,-0.199896561472,-0.172801971436,-0.291015625
658,-0.12060546875,-0.0459381103516,-0.0732421875,-0.0588716205798,-0.0727481842041,-0.083984375
659,0.043701171875,-0.156378173828,-0.0445387098524,-0.103401585629,-0.0932788848877,-0.26953125
660,0.11181640625,0.0698543548584,-0.103298611111,-0.0121654711272,-0.0451624393463,-0.06396484375
661,0.040283203125,0.2283203125,0.139187282986,0.186099403783,0.156051635742,0.41015625
662,0.0252685546875,-0.0935424804687,-0.0141330295139,-0.0559274773849,-0.0560073852539,-0.2138671875
663,-0.05322265625,0.123880004883,-0.0818108452691,0.0264474969161,0.00189590454102,0.150390625
664,-0.166015625,-0.110107421875,-0.0850423177083,-0.0982344777961,-0.0873107910156,-0.1953125
665,-0.049072265625,-0.022459602356,-0.0557657877604,-0.0382362164949,-0.0478049516678,0.0164794921875
666,-0.10302734375,-0.0343017578125,-0.192437065972,-0.109207956414,-0.13444519043,-0.1513671875
667,-0.07275390625,0.0402425765991,-0.0275404188368,0.00813484191895,0.0102399587631,0.0908203125
668,-0.05029296875,0.10283203125,-0.00995551215278,0.0494063527961,0.0330429077148,-0.03662109375
669,0.08056640625,-0.179052734375,-0.0304904513889,-0.108681126645,-0.108612060547,-0.166015625
670,0.1572265625,0.178251647949,0.155192057292,0.167328683954,0.179527282715,0.34375
671,0.042724609375,-0.174639892578,-0.0060543484158,-0.0947835821854,-0.075514793396,-0.23046875
672,0.0133666992188,0.10458984375,0.09746477339,0.101214810422,0.108779013157,0.0693359375
673,-0.07275390625,0.00321655273438,0.0665283203125,0.0332063373766,0.0193519592285,0.162109375
674,0.07958984375,-0.000418090820312,0.0416056315104,0.0194878829153,0.00918197631836,0.103515625
675,-0.1611328125,-0.00904235839844,-0.0495741102431,-0.0282416092722,-0.0192699432373,0.1279296875
676,-0.030517578125,0.149853515625,0.107123480903,0.129612972862,0.131118774414,0.10595703125
677,-0.00251770019531,-0.176696777344,-0.0501759847005,-0.116765875565,-0.0868101119995,-0.2412109375
678,0.045654296875,0.147900390625,0.18645562066,0.166163394326,0.166435241699,0.17578125
679,-0.02734375,-0.0416259765625,0.0405069986979,-0.00272088301809,0.022891998291,-0.0196533203125
680,0.06396484375,0.0792617797852,0.00594075520833,0.0445307681435,0.056939125061,0.26171875
681,0.1728515625,-0.09755859375,0.00837198893229,-0.0473809493215,-0.0439052581787,-0.1455078125
682,-0.123046875,-0.044140625,-0.110263400608,-0.0754619397615,-0.0537109375,0.1455078125
683,-0.23046875,0.0082763671875,-0.0757658216688,-0.0315330906918,-0.0527877807617,0.050048828125
684,0.11328125,-0.0305053710938,0.0579427083333,0.0113910875822,0.0140953063965,-0.189453125
685,0.146484375,-0.0869384765625,-0.0506320529514,-0.0697406969572,-0.0768966674805,0.04052734375
686,-0.00373840332031,-0.1251953125,0.0139753553602,-0.0592723645662,-0.0603761672974,-0.1337890625
687,0.1943359375,0.32607421875,0.136681450738,0.236361854955,0.203287124634,0.1298828125
688,0.1689453125,0.182763671875,0.0642632378472,0.126631887336,0.139633178711,0.314453125
689,-0.0294189453125,-0.106610107422,0.0840284559462,-0.016307630037,-0.00283432006836,0.039794921875
690,-0.056640625,0.189709472656,0.177300347222,0.183831465872,0.181922912598,0.28125
691,-0.158203125,-0.0356815338135,-0.0146891276042,-0.0257377624512,0.00123572349548,0.01123046875
692,-0.158203125,-0.0844177246094,-0.125868055556,-0.1040520919,-0.107315063477,-0.06884765625
693,0.00193786621094,0.0303001403809,0.0674353705512,0.0478905125668,0.0481572151184,0.1083984375
694,-0.134765625,-0.27412109375,0.0195990668403,-0.134990491365,-0.145896911621,-0.33984375
695,0.21484375,-0.0445194244385,0.0983547634549,0.0231578224584,0.0302159786224,-0.201171875
696,-0.02783203125,0.042626953125,0.0722435845269,0.0566558837891,0.0796384811401,-0.06884765625
697,0.015869140625,0.0345397949219,0.0391167534722,0.0367078279194,0.0534133911133,0.05615234375
698,0.095703125,0.0224487304688,0.147840711806,0.0818449321546,0.0847778320312,-0.045166015625
699,-0.1416015625,-0.0985046386719,-0.035400390625,-0.0686131527549,-0.0840148925781,-0.046142578125
700,-0.059814453125,-0.0302368164062,-0.147128634983,-0.0856066252056,-0.106449127197,0.11669921875
701,0.15234375,0.0534912109375,0.0203026665582,0.0377703214947,0.0427236557007,-0.0228271484375
702,0.021240234375,0.119500732422,0.200846354167,0.158032869038,0.183132171631,-0.045166015625
703,-0.1865234375,0.00167236328125,-0.0738389756944,-0.0340961657072,-0.0188522338867,0.019287109375
704,-0.0830078125,0.0233276367187,-0.05517578125,-0.0138581928454,-0.00833129882812,0.259765625
705,0.06787109375,0.0014404296875,0.00368923611111,0.00250565378289,-0.00314331054688,0.03271484375
706,-0.020751953125,0.0126220703125,-0.0332472059462,-0.00910548159951,-0.00960731506348,-0.0133666992188
707,0.181640625,0.0932800292969,0.134765625,0.112931100946,0.0922966003418,0.236328125
708,-0.05419921875,0.132153320312,0.0803019205729,0.107592130962,0.114933013916,0.07177734375
709,-0.0283203125,-0.041943359375,-0.15000406901,-0.0931300113076,-0.0936851501465,-0.23828125
710,-0.1728515625,-0.116149902344,-0.075927734375,-0.0970972964638,-0.0964584350586,-0.0830078125
711,0.083984375,-0.025,0.0212131076389,-0.00310958059211,-0.0472717285156,-0.039306640625
712,0.022216796875,-0.1205078125,0.0180528428819,-0.0548738178454,-0.0576858520508,-0.1044921875
713,0.0595703125,0.146118164062,0.171929253472,0.158344469572,0.13444519043,-0.02734375
714,0.041259765625,-0.138592529297,-0.0736829969618,-0.107845908717,-0.134853363037,-0.25390625
715,0.041259765625,-0.028466796875,-0.0676812065972,-0.0470420435855,-0.0412139892578,-0.0791015625
716,-0.00222778320312,0.118286132812,0.0770094129774,0.0987340023643,0.094388961792,0.054443359375
717,0.00787353515625,-0.0264892578125,-0.00322129991319,-0.0154675935444,-0.00902938842773,0.0203857421875
718,0.07666015625,0.142785644531,0.186360677083,0.163426449424,0.162727355957,-0.083984375
719,0.1669921875,0.248330116272,0.161404079861,0.207154625341,0.197106957436,0.421875
720,0.046142578125,-0.02216796875,-0.0891520182292,-0.0538972553454,-0.0809097290039,-0.23828125
721,-0.00201416015625,0.1876953125,0.0953843858507,0.143969084087,0.129947662354,0.1005859375
722,-0.1025390625,-0.141040039063,0.0558132595486,-0.0477937397204,-0.0514450073242,-0.302734375
723,-0.1962890625,-0.012646484375,0.0182359483507,0.0019820363898,0.0404090881348,-0.09228515625
724,-0.103515625,-0.0489135742187,-0.123291015625,-0.0841449938322,-0.0909652709961,-0.050537109375
725,-0.00558471679688,0.01279296875,0.0242818196615,0.0182350560238,0.023042678833,0.08544921875
726,-0.0289306640625,0.0855316162109,-0.104749891493,-0.00460172954359,-0.00867652893066,0.1005859375
727,-0.1845703125,-0.25966796875,-0.0463189019097,-0.158607884457,-0.142646789551,-0.291015625
728,0.259765625,0.215734863281,0.0482584635417,0.136403937089,0.12865447998,0.3203125
729,-0.0185546875,0.0580444335938,0.00465562608507,0.0327549984581,0.0329837799072,0.22265625
730,-0.1416015625,0.050146484375,-0.107367621528,-0.0244654605263,-0.0449829101562,-0.279296875
731,0.056396484375,-0.0291259765625,-0.0884060329861,-0.0572060032895,-0.0588226318359,-0.287109375
732,-0.00141143798828,-0.00849609375,-0.0552003648546,-0.0306191695364,-0.00480508804321,0.162109375
733,-0.1298828125,-0.094775390625,-0.00177680121528,-0.0507234272204,-0.0395889282227,0.039306640625
734,-0.050048828125,-0.0763305664062,-0.0816955566406,-0.0788718775699,-0.0865802764893,-0.142578125
735,0.1123046875,0.0564575195312,-0.00504557291667,0.0273244757401,0.0145034790039,-0.0673828125
736,0.00390625,-0.045686340332,0.0115831163194,-0.0185587029708,-0.0388994216919,-0.17578125
737,5.8114528656e-06,-0.0128891468048,0.00420528981421,-0.00479178209054,-0.00459160842001,0.11376953125
738,0.0105590820312,-0.241088867188,0.0356648763021,-0.109994988692,-0.129016876221,-0.423828125
739,0.1416015625,0.109039306641,0.119113498264,0.113811292146,0.113513946533,0.06884765625
740,0.33203125,0.156115722656,-0.0220269097222,0.071732370477,0.072265625,0.1259765625
741,-0.0133666992188,0.275439453125,-0.0801493326823,0.107002659848,0.0804958343506,0.45703125
742,0.06689453125,-0.0149891674519,-0.0691189236111,-0.0406295782641,-0.0444024093449,-0.080078125
743,-0.1953125,-0.106689453125,-0.00813462999132,-0.0600055895354,-0.0417766571045,-0.0191650390625
744,0.279296875,-0.0990478515625,-0.0458102756076,-0.073830052426,-0.0831260681152,-0.1484375
745,-0.1337890625,-0.0540649414062,-0.0601755777995,-0.056959453382,-0.0607118606567,-0.06640625
746,-0.0546875,-0.23359375,-0.220703125,-0.227487664474,-0.207336425781,-0.2314453125
747,0.1435546875,0.131047058105,0.0842742919922,0.108891537315,0.108251571655,0.0859375
748,-0.07470703125,0.0470062255859,-0.0520562065972,8.19156044408e-05,-0.0225467681885,-0.05078125
749,0.0130615234375,0.0261535644531,0.0515679253472,0.0381919459293,0.0108909606934,0.052734375
750,0.15625,0.198620605469,0.203450520833,0.200908460115,0.222953796387,0.24609375
751,-0.01171875,0.179028320312,-0.00920783148872,0.089863827354,0.0849809646606,0.33984375
752,-0.032958984375,0.0833862304688,0.0316704644097,0.0588892886513,0.0402526855469,0.021484375
753,-0.03857421875,-0.150561523438,0.0590345594618,-0.0512791683799,-0.0342178344727,-0.2001953125
754,-0.00370788574219,0.0847534179687,0.0416887071398,0.0643543444182,0.0465135574341,0.2392578125
755,-0.294921875,-0.0239074707031,-0.167270236545,-0.0918161492599,-0.141040802002,-0.087890625
756,-0.1865234375,-0.134423828125,0.0116305881076,-0.065240157278,-0.0601387023926,-0.462890625
757,0.1962890625,-0.0748291015625,-0.0537601047092,-0.0648490504215,-0.0575685501099,-0.04833984375
758,-0.04248046875,-0.0706604003906,-0.119927300347,-0.0939973530016,-0.0728034973145,-0.0556640625
759,-0.244140625,0.0115966796875,-0.0885077582465,-0.0358212119655,-0.0519676208496,-0.046630859375
760,-0.1337890625,0.0277198791504,-0.0667249891493,-0.0170171637284,0.00478601455688,0.0269775390625
761,0.08447265625,-0.188623046875,0.0623982747396,-0.0697182103207,-0.0613059997559,-0.0947265625
762,-0.00244140625,0.129023742676,-0.1005859375,0.0202612625925,0.0253648757935,0.00994873046875
763,-0.2421875,-0.0976806640625,0.0222439236111,-0.0408742804276,-0.0230560302734,-0.193359375
764,-0.158203125,-0.123941040039,-0.103135850694,-0.11408595035,-0.12498664856,-0.166015625
765,-0.2099609375,-0.1568359375,-0.152940538194,-0.154990748355,-0.151275634766,-0.1484375
766,0.1044921875,0.2724609375,0.0716010199653,0.177316766036,0.171455383301,0.349609375
767,0.1015625,-0.05068359375,0.017822265625,-0.0182334498355,0.00727844238281,-0.1953125
768,-0.357421875,0.0561645507813,-0.0929938422309,-0.0144894248561,0.00662803649902,0.08447265625
769,0.16015625,0.0435760498047,0.157287597656,0.0974394145765,0.0811634063721,-0.076171875
770,0.062255859375,0.0379360198975,0.0450439453125,0.0413029319362,0.0762689113617,-0.1923828125
771,0.0294189453125,-0.128479003906,0.00848727756076,-0.0636002390008,-0.0360355377197,-0.1845703125
772,-0.033935546875,-0.0933403015137,-0.0909254286024,-0.0921964143452,-0.127580165863,-0.0133666992188
773,-0.004150390625,-0.135986328125,-0.108642578125,-0.123034025493,-0.124755859375,-0.033203125
774,0.072265625,0.0445220947266,0.0340711805556,0.0395716616982,0.0152225494385,0.09765625
775,-0.142578125,-0.197119140625,-0.168240017361,-0.183439555921,-0.195816040039,-0.318359375
776,-0.054931640625,0.225537109375,0.0533413357205,0.143970690275,0.120452880859,0.22265625
777,-0.09716796875,-0.0631225585938,-0.118326822917,-0.0892719469572,-0.0814666748047,-0.0654296875
778,0.038330078125,0.0330322265625,0.0233289930556,0.0284359580592,0.0311737060547,-0.1416015625
779,-0.06787109375,-0.171118164062,-0.14948187934,-0.160869397615,-0.14037322998,-0.0576171875
780,-0.015380859375,-0.145434570313,0.080078125,-0.0386127672697,0.000381469726562,0.11962890625
781,0.0152587890625,-0.169028139114,-0.00337727864583,-0.0905619420503,-0.0740950405598,-0.2275390625
782,-0.06298828125,-0.299169921875,0.00935194227431,-0.153027986225,-0.117279052734,-0.29296875
783,0.1044921875,-0.178540039062,0.0472547743056,-0.0715846011513,-0.0383758544922,-0.0634765625
784,-0.0240478515625,0.168676757812,0.0102674696181,0.0936407791941,0.107734680176,0.169921875
785,0.1318359375,0.056787109375,0.114529079861,0.0841385690789,0.0776977539062,-0.00540161132812
786,0.047119140625,-0.0141235351563,-0.0697970920139,-0.0404952199836,-0.0618133544922,-0.04736328125
787,-0.09423828125,0.0871948242187,0.00619337293837,0.0488257157175,0.0654268264771,0.09716796875
788,0.009033203125,0.00783996582031,0.154954698351,0.0775258917558,0.0916805267334,-0.125
789,0.07177734375,-0.108700561523,0.19332546658,0.0343643991571,0.0861759185791,-0.12255859375
790,0.0693359375,0.112658691406,-0.0361328125,0.0421785053454,0.00876617431641,0.08642578125
791,0.10693359375,-0.0660949707031,-0.0294053819444,-0.0487156918174,-0.0320014953613,-0.1640625
792,-0.0184326171875,0.0188354492188,-0.0676676432292,-0.0221396998355,-0.0219879150391,-0.1396484375
793,0.13671875,0.269482421875,0.0560913085938,0.168402420847,0.155452728271,0.458984375
794,-0.1513671875,0.0812759399414,0.0770399305556,0.0792694091797,0.0710916519165,0.375
795,-0.0279541015625,0.0068603515625,0.0717230902778,0.0375848067434,0.0317077636719,-0.056396484375
796,-0.0966796875,0.0150390625,-0.0913764105903,-0.0353682668586,0.00356292724609,-0.0693359375
797,0.1787109375,0.0963256835938,0.104636298286,0.100262290553,0.0866441726685,-0.02685546875
798,-0.255859375,0.0146942138672,-0.0888680352105,-0.0343615883275,-0.0313439369202,0.12060546875
799,0.291015625,0.169427490234,0.0577460394965,0.116525750411,0.126888275146,0.1728515625
800,-0.12158203125,0.30302734375,0.00444878472222,0.161595394737,0.156860351562,0.2392578125
801,-0.05419921875,-0.0493515014648,0.0778995090061,0.0109252929688,0.0101356506348,0.06982421875
802,-0.2412109375,-0.0193000793457,-0.137858072917,-0.0754591289319,-0.0918660163879,0.039794921875
803,-0.04248046875,0.02177734375,0.0525987413194,0.036376953125,0.010986328125,0.08056640625
804,-0.11474609375,-0.0316162109375,-0.0450439453125,-0.0379767166941,-0.013053894043,-0.0859375
805,-0.0400390625,0.195092773438,0.00206163194444,0.103656969572,0.0981903076172,0.298828125
806,-0.02978515625,0.135786437988,0.135335286458,0.135572734632,0.158960342407,0.04345703125
807,0.068359375,0.0114379882813,-0.100138346354,-0.0414139597039,-0.0503387451172,0.16015625
808,-0.0076904296875,0.0937744140625,0.0950113932292,0.0943603515625,0.0986251831055,0.1630859375
809,-0.09814453125,0.1009765625,-0.0963728162977,0.00749527780633,-0.0188903808594,0.10302734375
810,-0.01953125,0.0954772949219,0.0932956271701,0.0944438733553,0.0766448974609,0.2294921875
811,-0.09130859375,0.0692016601562,-0.0924207899306,-0.00735634251645,-0.01318359375,0.024658203125
812,0.006103515625,-0.0407287597656,0.0673963758681,0.0104884097451,0.0137977600098,-0.134765625
813,-0.2333984375,-0.0703552246094,0.0161912706163,-0.0293595163446,-0.0187797546387,0.044677734375
814,-0.1640625,0.00492553710938,-0.0369466145833,-0.0149086400082,-0.0420570373535,-0.1357421875
815,-0.00382995605469,0.139868164062,0.000171237521701,0.0736959357011,0.07896900177,0.1640625
816,-0.146484375,-0.141052246094,-0.125328911675,-0.133604350843,-0.136529922485,-0.041748046875
817,-0.05810546875,0.020556640625,0.160210503472,0.0867084703947,0.138305664062,0.046630859375
818,0.044677734375,-0.161614990234,-0.0436740451389,-0.105748226768,-0.123561859131,-0.314453125
819,-0.0286865234375,-0.223522949219,-0.100355360243,-0.165180407072,-0.176498413086,-0.1943359375
820,0.07861328125,0.0097412109375,-0.0186496310764,-0.00370708264803,-0.000938415527344,-0.0042724609375
821,-0.060302734375,0.122119140625,0.0180392795139,0.0728181537829,0.0582427978516,0.08251953125
822,0.1376953125,0.0471160888672,-0.0463528103299,0.00284134714227,-0.0237255096436,0.008544921875
823,-0.1083984375,0.234375,0.0214301215278,0.133506373355,0.129669189453,0.22265625
824,0.2265625,0.0802185058594,0.0563320583767,0.0689038728413,0.0751705169678,-0.03857421875
825,0.044921875,0.0434326171875,0.0608995225694,0.0517064144737,0.0589065551758,-0.059326171875
826,0.1298828125,0.0542602539062,0.171549479167,0.109818307977,0.116264343262,0.130859375
827,0.142578125,0.13701171875,0.1328125,0.135022615132,0.162322998047,0.181640625
828,0.1923828125,0.0608825683594,0.195068359375,0.12444425884,0.157604217529,0.1640625
829,-0.07763671875,0.140673828125,0.0134819878472,0.0804250616776,0.0811157226562,0.1298828125
830,-0.0498046875,-0.00538330078125,0.00299241807726,-0.00141585500617,0.00576019287109,-0.138671875
831,-0.018310546875,0.164178466797,0.0867106119792,0.127483167146,0.100788116455,0.1435546875
832,-0.21484375,-0.179931640625,-0.00314670138889,-0.09619140625,-0.06298828125,-0.2451171875
833,-0.019775390625,-0.0216796875,0.00835503472222,-0.00745271381579,0.0166625976562,0.11767578125
834,0.1484375,-0.00303268432617,0.0741950141059,0.0335488570364,0.0216202735901,-0.07763671875
835,-0.09716796875,0.0291625976563,-0.133626302083,-0.0479479337993,-0.0419845581055,-0.04345703125
836,0.1298828125,0.149780273438,0.1904296875,0.169035259046,0.159469604492,0.2490234375
837,0.0703125,-0.0153869628906,0.12587483724,0.0515265213816,0.0727691650391,-0.10205078125
838,0.12060546875,0.0468963623047,0.173122829861,0.106687846937,0.106184005737,-0.1533203125
839,-0.036376953125,-0.141381835938,-0.0511084662543,-0.0986207660876,-0.100311279297,-0.1044921875
840,0.09521484375,-0.0865921020508,0.185139973958,0.0421230918483,0.0422086715698,-0.00933837890625
841,-0.1337890625,-0.226043701172,-0.128282335069,-0.17973568565,-0.140254974365,-0.23828125
842,0.09716796875,-0.0157165527344,0.0410970052083,0.0111951326069,0.0199546813965,-0.08984375
843,-0.1376953125,-0.394287109375,-0.131320529514,-0.269723992599,-0.254379272461,-0.3984375
844,0.046630859375,-0.108813476562,0.0738254123264,-0.0223003186678,-0.0216827392578,-0.0908203125
845,0.10107421875,0.35478515625,-0.0503946940104,0.162857858758,0.149326324463,0.43359375
846,-0.0361328125,-0.0957885742188,-0.00468624962701,-0.0526348415174,-0.0359993577003,-0.06689453125
847,0.2001953125,0.05791015625,0.218777126736,0.134110300164,0.141693115234,-0.043212890625
848,-0.0390625,0.244757080078,-0.0104709201389,0.123859606291,0.114185333252,0.28515625
849,0.330078125,0.00791015625,0.217502170139,0.107190583882,0.157196044922,-0.1279296875
850,0.0546875,0.2484375,0.154188368056,0.203793174342,0.212066650391,0.42578125
851,-0.056396484375,-0.0392822265625,-0.0101182725694,-0.0254677220395,-0.00228881835938,-0.138671875
852,0.08642578125,-0.192504882812,-0.0724826388889,-0.135652240954,-0.116256713867,-0.0069580078125
853,-0.054931640625,-0.095694732666,0.0833333333333,-0.0108919645611,0.0316214561462,-0.333984375
854,-0.00848388671875,0.00665893554687,-0.0699869791667,-0.0296470240543,-0.0410194396973,-0.2236328125
855,-0.109375,-0.268045043945,0.00481499565972,-0.138795551501,-0.112512588501,-0.2255859375
856,-0.150390625,0.0598876953125,0.100531684028,0.0791401110197,0.0780487060547,0.024658203125
857,-0.061279296875,0.0248413085938,0.0523817274306,0.037886770148,0.0348434448242,-0.0191650390625
858,0.028564453125,-0.0061767578125,-0.0201280381944,-0.0127852590461,0.00732421875,-0.13671875
859,-0.1416015625,-0.223510742188,-0.0677829318576,-0.149744937294,-0.173778533936,-0.34765625
860,0.07177734375,-0.104026794434,0.164252387153,0.0230528178968,0.0635080337524,0.00386047363281
861,0.01611328125,0.0649658203125,0.0120985243056,0.0399234169408,0.0375137329102,0.162109375
862,-0.2255859375,-0.3369140625,-0.0819244384766,-0.216129503752,-0.204468727112,-0.4609375
863,-0.0830078125,0.090478515625,0.0958591037326,0.0930272152549,0.0620994567871,0.150390625
864,-0.1298828125,0.00996704101563,-0.112698025174,-0.0481374640214,-0.0689735412598,0.0238037109375
865,-0.0301513671875,0.228857421875,0.155249701606,0.193990607011,0.211427688599,0.10302734375
866,0.0142822265625,-0.124163818359,0.0651991102431,-0.0344655890214,-0.0128364562988,-0.037353515625
867,-0.015380859375,-0.0351257324219,-0.0398356119792,-0.0373567280016,-0.0522689819336,-0.08984375
868,0.03125,0.0184326171875,-0.131022135417,-0.0523617393092,-0.0662536621094,0.07421875
869,-0.07763671875,-0.19560546875,-0.0922309027778,-0.146638569079,-0.144775390625,-0.201171875
870,-0.009765625,0.142797851562,-0.0341966417101,0.0589583547492,0.0773220062256,0.177734375
871,0.15234375,0.114880371094,0.154340955946,0.133572227076,0.150390625,0.1474609375
872,0.07666015625,0.218310546875,0.144327799479,0.183266087582,0.176582336426,0.08642578125
873,0.11083984375,0.07353515625,0.119588216146,0.0953497635691,0.112022399902,0.07861328125
874,0.09912109375,-0.0939453125,0.00328233506944,-0.0478901110197,-0.0357208251953,-0.2890625
875,-0.039306640625,0.096630859375,0.0140313042535,0.0575047543174,0.0435981750488,-0.1787109375
876,-0.0732421875,-0.159606933594,0.00344509548611,-0.0823717619243,-0.0474624633789,-0.2275390625
877,0.052734375,-0.0862670898438,0.0393337673611,-0.0267719469572,-0.0149536132812,-0.095703125
878,0.0625,0.035498046875,0.167114257812,0.0978425678454,0.137825012207,-0.1630859375
879,0.10400390625,-0.0175140380859,0.228812323676,0.0991668701172,0.105095863342,-0.05712890625
880,0.00567626953125,-0.0310913085937,-0.178514268663,-0.100923237048,-0.111888885498,0.076171875
881,-0.051025390625,0.14619140625,-0.15185546875,0.00501130756579,-0.0234680175781,0.314453125
882,0.0908203125,-0.0388488769531,0.0787071651883,0.0168355640612,0.000354170799255,0.00179290771484
883,0.016357421875,0.203515625,0.054652955797,0.133001729062,0.116180062294,0.439453125
884,-0.0125732421875,-0.0812408447266,0.130560980903,0.0190863358347,0.0183010101318,0.04296875
885,0.076171875,-0.053662109375,-0.0687391493056,-0.0608038651316,-0.0821838378906,-0.0296630859375
886,0.140625,0.0216064453125,0.0298936631944,0.0255319695724,0.020378112793,0.054443359375
887,-0.0233154296875,0.118783569336,0.202989366319,0.158670525802,0.171026229858,0.10205078125
888,-0.12255859375,0.1447265625,0.0925428602431,0.120007966694,0.113479614258,0.05859375
889,0.0625,0.0618814468384,0.00672743055556,0.0357558601781,0.051371216774,0.1787109375
890,0.0400390625,0.0804809570312,0.0225423177083,0.0530363384046,0.0517501831055,0.16015625
891,0.087890625,0.0596572875977,0.16357421875,0.108881097091,0.0862665176392,0.11279296875
